33
35 260 500
214 396 500
401 309 500
62 110 500
438 61 500
1100 1397 2377 2314 1607 1276 1237 1340 2657 77 
1255 1293 758 2172 1183 994 255 1427 1214 2686 
2469 1657 2322 2544 789 2827 564 1540 736 1825 
2787 1845 1534 38 2773 712 1243 2914 1454 106 
961 2108 437 1653 2178 2378 72 2902 1009 694 
1965 1690 1607 279 1237 126 1092 2314 257 410 
1717 1092 1470 1628 602 482 508 550 880 1937 
1405 1581 2837 2222 2055 1955 2424 1993 362 2265 
1441 510 1818 711 2371 2872 1605 999 1604 109 
2567 1979 2191 117 1990 1544 1080 877 1596 1272 
134 2027 1986 114 1052 956 1900 1425 2372 332 
2607 1654 563 424 351 2169 1674 2185 652 499 
2780 1787 1660 1997 1812 1450 2705 456 2501 1796 
1046 2101 673 1944 1646 2366 45 2640 1345 1808 
2200 421 1654 2321 2832 499 1958 1584 351 2607 
928 2521 1015 2031 870 1546 705 2343 1056 1188 
1465 263 2709 1360 2486 1328 2702 641 765 228 
1186 1710 2160 2352 1468 974 1861 1641 2054 732 
102 2796 2230 334 584 1042 2728 2151 643 2391 
2255 650 2889 706 829 2318 40 2212 668 79 
181 1516 1989 2358 2397 1243 1534 469 106 2535 
144 2988 1592 750 2949 2943 2402 1977 1174 2833 
1232 2429 306 2362 1112 393 2162 886 2098 2049 
2586 1291 2679 812 2616 2951 689 714 1552 1115 
2090 1371 784 984 2112 148 1438 962 1035 2979 
639 2209 827 1349 1352 2250 1265 1806 2778 767 
1508 2687 1849 141 1030 308 346 2263 1379 1060 
414 2108 2178 2902 961 884 1653 2378 1268 1856 
405 1370 2562 2206 1010 1630 897 752 638 772 
1950 1590 1762 2829 805 1647 1240 2203 1206 878 
67 1897 1575 1518 931 1357 1780 2981 353 1781 
92 2869 2404 871 85 1390 503 2246 2349 2660 
1704 1205 2876 775 501 839 488 552 887 2279 
2932 2334 1204 209 240 1308 2007 2175 891 2408 
1633 2497 86 1262 2579 2552 557 2658 2476 145 
799 1247 640 2653 2820 458 884 276 2286 1292 
633 94 1143 843 1434 1840 49 2897 386 1274 
2370 2071 2639 1174 81 1396 476 2570 1886 2988 
2916 2010 1651 2815 2651 1708 1044 1874 2399 392 
565 987 2279 1704 501 488 863 976 442 552 
2948 2739 599 1027 2813 2320 587 1836 737 2466 
50 2442 2906 2811 2670 467 184 266 1748 1494 
2736 2300 1182 866 1829 2116 1896 1388 618 1309 
1742 2039 986 2821 2654 2885 80 386 298 796 
36 2452 2453 1054 2296 1959 1000 1570 876 1236 
1662 554 1510 1285 803 2038 2564 408 741 1983 
1796 1270 2705 2780 1725 1377 1233 2668 1812 422 
1172 2664 833 1086 2296 1941 2998 1020 1000 2270 
2287 2286 1923 445 2820 640 884 314 2825 1268 
2134 2676 483 1209 2456 2730 2498 514 979 1794 
655 2426 2935 1626 2941 231 2708 2638 73 1311 
1096 2499 1007 1694 2264 1423 2129 881 1456 2094 
2159 2257 1872 1873 597 710 1934 556 2690 657 
2538 2109 2518 288 907 2223 707 162 585 2718 
1630 1145 1376 2506 538 1157 1200 1136 730 638 
2270 811 1585 2329 2664 1298 1028 848 1086 2170 
1383 2421 1889 505 2704 2763 946 2642 852 1463 
2442 1494 2811 923 2670 790 451 50 289 266 
667 1375 2057 555 2995 2053 2659 936 2648 1953 
1989 1245 1620 337 2358 1809 430 658 1424 1919 
1577 1422 2643 2884 1207 1745 1648 2016 1879 1471 
2851 1412 1269 2464 1130 2766 1770 1118 1560 1558 
901 1854 2767 1345 1944 2983 1164 154 2366 1124 
2040 1910 1060 1299 1018 2263 1484 109 1691 1538 
2870 2732 1446 1087 2505 1871 37 302 2331 2794 
2855 1927 854 2638 2747 69 1226 1061 404 2941 
2071 2728 643 1683 190 447 81 584 2370 2639 
288 2470 781 2692 907 2076 1472 2536 2538 162 
625 2914 2401 281 820 1845 2504 390 2868 106 
1707 1256 2021 1754 116 2759 1834 378 2757 1480 
1040 2330 526 2430 2503 543 170 1063 766 1126 
936 1029 2519 2136 1914 2610 555 1375 2057 2232 
1470 550 2089 126 2121 602 416 188 2888 1092 
514 2730 459 757 607 2134 301 2676 2166 1706 
2624 2363 2400 270 692 964 2006 277 1541 1329 
2706 2776 2168 1999 2388 1047 1490 2834 542 1436 
1772 800 2874 315 2176 1185 2338 2165 1579 2222 
853 2695 2528 2483 1314 385 2473 2963 2954 2435 
501 839 565 2619 1704 442 775 449 729 1205 
1715 898 385 2716 1279 1389 2528 1719 2695 2798 
2620 935 2971 721 1315 1208 791 908 2554 1068 
1887 1254 1069 544 2997 1892 2764 1763 2779 1435 
2501 2407 2752 1787 358 2241 2380 596 237 2092 
893 2772 713 2984 2447 1527 2992 2368 2686 1621 
2305 2578 2992 246 2188 295 2984 291 713 2368 
2857 2431 838 1783 2926 1113 2587 2494 2509 882 
1731 177 349 2106 1930 352 1864 641 2306 2146 
2014 663 2474 629 2478 2541 1602 2396 1122 336 
2974 717 670 1310 1642 2032 2265 84 362 1738 
2832 1193 2726 1674 1654 2034 2200 1584 424 2875 
2197 943 1064 806 2138 1522 2814 573 1355 723 
488 565 1704 449 839 442 2619 775 987 2279 
1249 1072 2505 2858 1446 2870 122 2258 474 226 
85 92 938 871 2660 1837 1962 441 2404 299 
1711 2184 1266 1109 1531 2029 2215 955 2409 2665 
198 466 1151 2242 1383 946 2642 2421 2763 1076 
2880 1244 110 868 1829 365 2898 452 866 1604 
2141 2186 1415 2030 1319 1903 821 947 2355 1578 
602 2922 2909 880 416 704 1717 550 1387 323 
2064 2164 1275 2158 666 370 2649 2978 2111 831 
2371 418 1441 109 1818 2872 2040 711 1691 1605 
902 1146 1050 816 705 2381 2428 2343 1188 2198 
1202 1617 1160 2936 2574 2345 1132 361 1320 321 
1792 1790 2703 1503 921 2147 578 822 2365 1307 
483 757 301 2166 2730 1102 459 2134 1866 607 
2259 1306 2488 569 1474 1059 2354 957 1495 2196 
2202 158 1971 2835 2237 664 2606 2035 409 983 
571 1081 2896 1475 756 143 623 1791 2228 290 
2130 2853 1974 651 282 1359 837 2115 2121 188 
2022 2486 1250 2548 2702 957 2229 641 1936 2394 
621 2436 2568 2510 387 1975 1075 2571 1908 971 
1634 74 1195 397 1144 2303 1253 1429 2235 2555 
2903 215 2403 847 2361 1870 1921 1743 568 2262 
2157 1334 2074 2120 232 1676 2929 1216 1648 1338 
579 620 90 1197 2637 2893 2955 2367 1478 2668 
1629 675 1771 646 2965 2036 1995 953 1067 2357 
1040 2430 480 543 2729 1302 292 2330 1126 1063 
1024 1941 1882 1743 2262 1020 2998 1444 1086 2170 
846 1769 2733 683 1324 1159 2797 1858 2786 1338 
733 615 2539 1276 1397 2836 2314 2899 1237 2795 
1457 1866 54 1706 2711 757 2166 1120 2601 2940 
1192 562 1085 1926 1572 1478 2046 347 2637 1538 
864 115 2427 2219 1672 2831 590 2982 1807 1533 
59 2078 1697 1142 1252 1290 403 2677 2365 1564 
1748 1688 1084 807 919 2774 2458 1795 2906 2516 
1773 2652 2924 1740 726 2391 1417 992 238 1138 
247 1041 258 1913 234 2272 2571 91 1908 396 
872 1550 2043 2387 1155 841 2592 2306 1930 2412 
1145 1136 1008 2506 1157 464 1816 1200 850 1935 
1119 1278 125 610 368 656 1323 2332 661 363 
1679 1565 848 1585 2725 1028 835 1260 2284 1449 
1095 1591 2253 2016 2947 1676 588 1207 1648 252 
2834 879 1999 791 721 1490 2706 485 1673 1047 
1126 2729 2719 300 1040 170 526 2990 324 480 
2764 2779 1892 1887 491 1254 2500 810 2997 1279 
1022 2904 718 123 1802 2710 104 2745 2037 2317 
1333 668 2318 1931 1714 933 2255 1699 357 650 
2081 2044 1709 1909 2515 1768 172 851 1739 319 
1655 2684 1123 2648 1838 2481 665 1515 135 139 
1394 2137 1636 2631 364 595 1555 2791 1347 2751 
482 602 1470 2089 2888 2121 2901 416 1387 687 
2308 708 2444 2128 2432 699 2325 2383 1895 1817 
2468 2135 2020 2279 2876 1704 442 863 2148 449 
2910 2644 1727 2012 2248 554 2004 1643 2871 2564 
455 1510 408 1727 2564 1662 2012 553 1285 2038 
936 1375 481 1914 468 2057 2995 2519 1029 1828 
2690 2107 1305 2257 1872 1362 657 748 1939 462 
2658 1813 2552 1262 1797 2497 1633 2476 2214 2579 
1720 1053 2588 194 1820 1261 1385 273 2533 2102 
2348 1161 1378 2439 2189 131 978 1416 1228 1828 
1032 93 121 802 2603 1902 101 716 1372 1637 
995 2023 1851 1038 1650 1968 2878 2389 2674 1175 
1085 531 1478 2046 369 1192 2637 2061 1572 1926 
351 2607 2185 421 2722 652 2169 1693 1654 1176 
1825 2233 2469 1571 736 2544 412 1951 166 1540 
449 501 987 488 1704 2619 990 839 2279 442 
341 2820 314 2286 963 1549 640 1175 1761 1476 
377 151 971 2510 387 2568 2436 520 1803 621 
2633 847 379 367 2903 2546 522 1870 1532 1921 
1306 1474 2354 2196 515 957 2488 1059 889 2259 
1150 747 406 1483 1023 1099 1533 2928 2110 1903 
517 1475 1081 2228 2896 143 756 267 623 290 
2746 1889 1463 95 2763 2704 1383 231 1780 2935 
583 1141 2197 2761 500 1701 943 1668 1588 356 
2969 2088 868 2775 2068 2980 1194 1154 309 2898 
1524 1915 1316 2155 2273 2596 165 251 1512 736 
948 118 1322 2905 1313 945 1304 686 249 1458 
2514 1213 1114 1945 96 2867 1121 2353 2201 2693 
1503 1943 822 2939 513 2703 142 2147 720 1918 
524 1197 620 90 2893 1673 1530 205 217 2367 
2973 2392 630 1879 169 1980 1063 1422 2376 2177 
1224 2174 1045 582 1553 1380 196 1283 2269 2782 
2174 581 196 2269 1553 1224 1045 2618 331 360 
573 1141 2761 356 1588 2197 1701 243 52 943 
2728 102 428 643 2230 476 2151 1435 2796 334 
2561 2013 2109 2522 2518 707 354 813 2560 463 
250 1368 168 2577 2342 268 2360 1267 120 283 
2813 2927 599 1507 450 98 1637 244 2948 1027 
1591 2253 685 252 1676 541 2460 1095 682 753 
2977 1196 1241 1855 1273 1615 2282 2313 761 2991 
2982 2831 115 1857 2187 1458 1859 1807 532 1672 
2819 2680 672 1246 1925 1666 222 1528 1853 1557 
409 1277 2336 1958 983 1917 2202 2835 2446 2294 
1689 141 1901 698 347 1379 308 1849 1377 1725 
605 1608 241 2942 744 1651 2651 753 64 682 
373 1636 1347 2137 2529 364 549 1479 951 927 
1725 358 1796 698 2380 1787 1901 2780 492 1689 
1873 400 1402 462 2159 1872 1017 1308 1169 2257 
2351 836 1880 2933 932 1799 1461 366 343 606 
1891 1027 587 1637 450 1351 103 2813 1507 719 
915 360 2937 2017 1283 1553 1885 2402 2566 1764 
293 1652 1536 952 2769 1544 70 2191 1649 910 
508 550 416 1387 482 2909 1470 2901 2922 1717 
2450 1614 2907 2266 2258 979 1835 2498 2612 1209 
87 336 2478 1009 663 2245 72 1602 2920 497 
594 1608 241 2651 2942 1651 744 64 753 2815 
343 836 76 1885 1775 782 380 1982 2017 1799 
2730 823 483 689 812 1706 1794 757 514 1291 
1203 2058 318 1491 1594 2755 2396 1393 1106 922 
1922 1246 1557 1173 1487 1656 2221 2680 1964 1466 
1323 656 2140 125 539 1119 2332 1410 1933 178 
1364 264 1632 1659 1215 313 778 926 1432 1504 
46 79 2792 40 2889 706 2438 2171 2879 1722 
2545 2655 2847 1106 2238 644 2026 993 2840 2493 
1589 737 326 2466 1627 2320 1297 2739 1618 2268 
733 2539 529 2899 691 1066 2836 628 1276 1443 
1129 1356 2707 2791 2274 989 1221 1721 1509 1832 
1956 2026 644 271 2655 1923 1268 1653 1122 694 
1093 2736 1182 1597 875 452 1116 1640 1829 1036 
2944 1920 2066 1162 2087 1386 1736 2917 218 1134 
524 579 2893 2367 205 1197 90 369 1978 2637 
520 1975 1075 2568 1616 2571 2436 2510 91 387 
2256 2070 1862 1561 2335 2340 1638 1884 304 1418 
2896 684 1843 290 756 175 517 2190 216 725 
66 2826 1526 1088 399 2238 2840 922 394 1906 
2401 281 390 478 2868 2504 2455 820 2914 1733 
2623 2454 1741 2496 636 1511 2530 1899 2328 1680 
2594 2295 2288 1426 743 157 671 2575 1622 2102 
1443 1001 1066 2836 2539 2413 1082 680 733 615 
1122 663 2014 497 1602 271 694 2026 2474 72 
2392 1063 1879 580 1422 1745 2430 212 1471 2376 
1781 1414 1780 1463 1296 1897 2763 946 572 2746 
2153 2225 784 984 1223 1445 2972 1682 867 924 
843 1143 446 1257 1434 1274 94 1354 2897 2379 
2964 2062 2166 1866 2711 329 1102 402 1120 530 
1300 2824 1263 1166 790 2945 2126 1766 2670 1677 
2496 2148 1899 2623 2530 1091 330 1680 626 2468 
1821 1853 2494 2276 838 1666 1562 882 1542 672 
1200 2506 850 1630 752 2768 2754 1008 2520 227 
435 2209 1349 827 2250 2778 1199 1352 1265 767 
2820 799 445 566 341 1247 2286 1175 458 2653 
263 177 2106 765 426 2486 1360 2146 519 496 
1934 2075 2125 2744 1408 2159 225 1509 1169 710 
2728 81 2727 584 2230 476 2639 447 2071 428 
2655 2847 617 2545 1956 2493 613 2026 271 1580 
2349 2784 344 1991 1251 2076 2239 2536 1218 2692 
1995 525 1629 1019 1771 2852 675 1904 2965 953 
52 356 243 1616 2799 1588 1913 91 2299 1075 
1493 2049 953 740 2319 1353 202 1771 2162 2712 
930 192 1954 929 286 1613 1137 2926 1320 1132 
429 829 2255 2212 1210 2557 2889 1333 546 706 
2277 257 2758 2853 1966 837 188 518 279 1690 
2169 2722 2968 2607 1176 2185 563 312 351 421 
2005 2741 2891 2179 2604 982 2236 2849 1739 1037 
2740 1248 727 2934 2337 256 1957 763 2073 1031 
1626 460 1311 2935 2708 2426 73 852 2704 676 
610 1410 2332 1933 1119 2140 539 1323 1278 1184 
2107 240 748 1872 2690 1873 2085 556 2932 1308 
968 873 1245 1919 469 1809 262 1424 1620 2117 
2252 1939 1362 1869 1877 2800 1805 1598 2374 2573 
1452 1858 2423 1324 1350 2921 207 2585 1455 1133 
783 368 178 2938 1326 125 2547 539 1323 2640 
2517 2445 1344 2609 1391 1447 2654 80 2582 2565 
1602 629 497 72 2014 694 2478 604 1122 271 
1337 158 2606 516 1971 1702 786 2276 2202 1562 
135 139 2218 1123 1624 1655 548 2712 202 2357 
2064 1275 1073 509 1932 370 831 2649 830 2477 
2053 2057 468 1375 2659 1953 2610 936 1121 2047 
2318 546 1699 1333 933 2925 1931 2255 429 706 
941 338 2118 2843 1135 1481 1758 2717 1698 1798 
2304 498 71 717 2094 2302 743 1456 728 1622 
2594 2768 1893 627 1816 2793 2288 2295 1008 850 
222 1542 591 2680 1666 1853 2276 2819 1246 637 
1646 423 2101 2366 2865 1046 1124 1944 2640 2938 
817 322 751 1684 1466 1439 1559 2221 1173 815 
2965 525 1629 2036 1067 1771 2357 2712 646 2854 
2708 204 2426 73 2131 1226 1339 1348 2638 49 
2829 1294 1590 1647 1574 439 1039 1240 805 1950 
2080 2384 1116 2614 2223 2718 1093 1640 1211 68 
892 1017 954 2895 1635 1402 2490 826 2735 1413 
1443 1367 2845 2413 1001 628 2836 156 2635 2390 
1281 2484 883 1822 1811 1346 1587 2461 834 1170 
252 2942 753 685 2253 588 693 1591 594 744 
2733 2797 846 528 1338 1159 2786 1216 2460 1769 
175 1843 216 623 725 1937 2896 2190 756 290 
252 693 588 753 2460 1591 682 2253 1216 2797 
945 245 1547 1857 118 2187 576 1259 1458 948 
2888 2901 1336 1359 108 2121 1335 1750 1938 1387 
2056 2364 2183 1603 2960 2198 1430 2381 2428 1501 
1291 1552 812 823 2586 433 607 2097 1794 816 
1118 1994 1287 253 1499 2851 2464 401 1558 2405 
615 2899 1066 2539 1082 2502 2589 733 1212 628 
83 268 1541 484 1329 2363 283 2342 2006 2624 
685 753 252 744 2460 2797 2733 1159 2942 683 
1602 72 1653 271 663 629 2108 961 1122 2026 
977 842 2587 1421 1113 1384 140 1661 2936 2509 
2441 2311 2890 2024 1904 2251 2216 2987 2675 2854 
2414 221 975 1089 1667 2472 2132 1827 2900 1949 
1689 1901 1725 593 358 596 2380 1796 1379 1377 
1094 1563 2383 2308 2325 551 1016 2128 1895 856 
2492 2898 2967 2701 1154 2860 1576 1244 2969 2873 
2448 2755 2743 2474 2396 2541 967 1586 1462 1594 
1131 732 1705 2887 2738 2352 830 2678 2009 912 
1535 1540 731 1963 2002 1825 1469 2469 2233 166 
323 2909 1852 2919 2591 508 1791 1387 2922 2467 
1050 2343 1015 1146 1080 1546 425 511 2521 1188 
2255 79 2889 429 612 2318 2925 46 2879 40 
970 2518 1211 259 585 2109 2860 463 2522 2561 
551 2432 2444 2308 2961 2128 2192 1817 299 1861 
1399 1360 1328 2789 2489 765 2709 1343 1757 2146 
1221 2257 1832 1305 2159 462 1509 556 797 1934 
1604 999 1605 418 1388 1441 866 1818 110 2872 
1243 1454 2787 413 1799 2773 2933 1534 2351 1516 
2984 2772 2992 493 2368 893 1527 494 2001 1621 
1115 2616 2679 2359 1981 433 2420 2951 1961 88 
1000 1298 1172 2284 2270 2846 2664 36 1028 457 
2310 1032 2671 1789 93 560 1765 1351 2603 1034 
1456 1738 498 670 2032 2094 2583 1007 2235 2304 
2904 545 2317 2710 2745 1022 1802 123 104 1809 
103 742 2714 1891 991 1027 2011 1969 1351 1297 
2817 142 1943 2147 2182 2508 1503 1918 578 2830 
791 542 2554 879 1999 490 1490 1315 2834 908 
835 407 1449 2760 1260 2725 88 1440 1198 1961 
1355 2299 943 2138 1588 2844 2465 1219 52 2799 
2003 2674 768 2389 1005 860 1163 2757 2023 183 
216 2190 1874 2100 684 1258 290 175 623 1044 
1138 1740 2850 940 1502 535 992 2652 2341 2700 
2740 2337 654 2214 809 763 1234 1797 2073 1248 
2913 2302 2304 2094 780 2129 2765 2533 1486 1007 
280 2619 2756 163 2662 2495 2975 2103 1517 488 
2750 2881 1376 1782 2217 2636 2386 2625 1157 1777 
1963 703 1521 787 1535 1373 1554 166 1540 2411 
1131 702 2352 1705 830 2738 2887 974 1186 1932 
529 615 2539 2836 2899 628 1066 1443 691 1276 
815 1684 322 1439 1700 1545 674 817 1466 395 
2283 1497 1728 1051 920 819 1078 1793 2213 1877 
2544 2273 564 1524 1571 2469 412 1657 1825 2233 
1589 614 2320 2739 2268 326 2507 1407 1618 2466 
1623 794 829 890 2595 1573 2212 2171 2144 40 
1153 1949 2411 2650 2900 2132 1554 1148 1070 2877 
1947 2319 648 2641 953 1665 44 2049 1325 2162 
1097 1662 1285 803 2403 1983 969 2361 455 138 
719 2011 991 2714 779 103 1969 1881 1891 865 
1426 71 1622 2288 627 157 2575 2295 273 2265 
241 64 693 753 594 2942 1159 350 605 252 
2691 124 2440 2994 1545 57 1369 61 1609 2482 
2557 1210 2641 2212 1665 2852 890 650 160 357 
1483 1150 1099 570 2110 1533 406 1612 2427 864 
2107 1805 2690 657 1078 1939 2085 240 556 1877 
2546 2781 296 2415 367 1135 2199 1846 917 568 
2988 1174 431 2570 773 144 1592 161 2370 1396 
1559 1173 817 674 2221 1656 1922 1964 1466 609 
227 2520 638 2681 2562 284 2754 1200 1893 438 
252 2942 693 682 685 744 594 588 2460 241 
1525 841 2592 1392 1500 2617 960 2124 2598 1155 
1964 1227 62 1839 1656 222 1559 786 1922 1702 
2896 1843 623 1081 517 1937 1791 880 2922 684 
2166 514 1866 483 1706 530 1457 1102 2730 301 
1183 411 1255 994 1293 2150 1427 2172 2447 2686 
1895 2325 140 2128 1563 856 699 906 1421 2432 
2958 1101 1928 1286 2952 2526 2503 766 885 2861 
1793 2213 1241 1728 2313 2119 1695 589 1196 1855 
1753 1385 1261 182 1820 107 2289 275 2437 1055 
809 2243 2740 2476 2953 727 1797 2214 1959 654 
1065 1739 1768 2271 1709 2236 2410 2741 2194 1670 
1360 2146 263 2106 641 2489 709 1328 426 177 
776 2503 1928 2526 2806 2330 170 760 1101 1040 
2250 2693 1996 827 261 918 2201 1352 435 2572 
2389 2757 1005 724 2003 2674 2023 378 2021 2063 
2114 1564 2307 2333 1125 2508 2830 1767 1513 311 
1012 1220 2044 1931 933 2081 1389 60 2963 1909 
1703 1327 1400 2918 2301 297 2990 300 834 2461 
2562 2681 193 2525 2206 284 227 1847 1010 1946 
2570 382 1523 750 161 2639 1174 1420 2226 2988 
342 2015 1863 225 2744 1509 2551 2673 1356 156 
887 1205 839 442 2122 2127 2019 488 501 1704 
2806 766 170 2526 1529 1928 2503 2379 324 1548 
1601 1785 1537 2672 1450 2272 396 2799 2844 1660 
313 2560 2970 2915 926 264 611 813 1632 89 
865 991 355 2011 1881 2487 742 1969 2714 1111 
2129 2765 728 1423 2913 2302 1096 1486 224 2083 
2692 1472 2536 477 1218 2076 907 1991 2096 162 
2373 1982 343 2833 2017 915 606 932 1885 2402 
1326 661 178 2938 2547 368 125 1323 2865 1110 
984 632 148 2225 1682 434 1371 2153 2090 1445 
1076 265 1151 1187 198 1105 1058 1137 1160 1645 
62 1227 1542 2276 1337 222 1702 755 664 1839 
1521 1963 731 1554 111 2411 2347 1842 2378 1535 
2173 985 363 1905 1644 1406 2344 2788 1278 2332 
2827 1163 2322 183 1657 412 2666 2544 860 2469 
2824 1677 635 467 289 2670 1263 923 2442 1300 
879 721 542 2834 1315 1999 1673 217 1490 2554 
1479 927 2331 2794 1403 1087 37 2870 951 1625 
1522 1091 328 2839 2814 2530 330 2496 1064 1752 
2144 1401 1623 738 1573 890 1019 2742 2852 2595 
1111 1789 1894 1801 2310 1034 355 2011 2660 2946 
1539 986 2785 1840 2885 1742 386 2646 2897 1170 
2274 1832 1305 2231 335 1129 1721 2573 1221 710 
42 1488 1883 2788 1732 1288 1358 1332 1395 1841 
445 1247 640 2653 2820 1292 276 1175 566 341 
486 2874 315 2222 1772 2176 2165 1907 1578 1579 
1744 981 1484 1194 2088 2775 1910 2061 2046 1018 
101 93 1507 560 1637 1902 1032 121 1351 98 
1662 1983 455 2828 2038 741 1285 2564 554 2033 
1238 2771 1427 255 1206 1762 1293 1830 2150 2172 
2203 1647 1950 1590 439 2219 1762 2829 1830 1574 
1064 2138 1219 1355 1583 943 2465 500 723 2971 
1748 534 1404 2069 1084 1795 2906 1688 2323 919 
1576 1460 259 2522 2967 1477 970 813 2873 2561 
763 2476 1797 727 2214 2658 2740 2243 2953 2337 
